arm,seed,split_id,candidate_id,selection_score,is_score,oos_score,dsr,leakage_audit_pass,pi_invariance_pass,constraint_violations,candidate_values,is_cumulative_return,is_annualized_return,is_sharpe,is_max_drawdown,is_calmar,is_sortino,is_turnover,is_cost_paid,is_leakage_violations,is_pi_invariance_pass,is_constraint_violations,is_n_days,oos_cumulative_return,oos_annualized_return,oos_sharpe,oos_max_drawdown,oos_calmar,oos_sortino,oos_turnover,oos_cost_paid,oos_leakage_violations,oos_pi_invariance_pass,oos_constraint_violations,oos_n_days,chosen,effective_start_date,effective_end_date
Equal Weight Buy Hold,1,0,Equal Weight Buy Hold-1-0,,,0.3765783990236458,8.765388713503102,True,True,0,,,,,,,,,,,,,,0.1050704327922109,0.0367287512106935,0.3765783990236458,-0.1324591569903174,0.2772835947716197,0.5162243221192362,0.1709646609360076,0.0596666666666666,0,False,1,698,True,2007-05-10,2024-12-30
60/40 Proxy,1,0,60/40 Proxy-1-0,,,0.3765783990236458,8.765388713503102,True,True,0,,,,,,,,,,,,,,0.1050704327922109,0.0367287512106935,0.3765783990236458,-0.1324591569903174,0.2772835947716197,0.5162243221192362,0.1709646609360076,0.0596666666666666,0,False,1,698,True,2007-05-10,2024-12-30
MetaHarness Unconstrained,1,1,MetaHarness Unconstrained-1-21,577.4686282816957,15.591828633274533,23.076300559829058,579.3163360180854,False,True,3,"{'missing_policy': 'drop_missing', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'loose', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': True, 'allow_weight_change': False, 'rebalance': 'D', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 2, 'threshold': -999.0, 'policy_risk_rule': 'none'}",57067.66338930008,6.221123000621649,15.591828633274533,-0.001464974665435,4246.573778649056,353.9849720119868,0.6977077363896848,0.4870000000000001,1.0,False,3.0,1396.0,108.75918607005676,4.440133869634751,23.076300559829058,-0.0013437361928809,3304.3196225258284,269.3160260968892,0.6935622317596566,0.2424,1,False,3,699,True,2007-05-10,2024-12-30
Constrained Safe Search,1,1,Constrained Safe Search-1-0,8.944568263230245,0.3207076825749761,-0.1328294930676892,8.944568263230245,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2636584532444892,0.0431476012315501,0.3207076825749761,-0.2094671147244491,0.2059874710563048,0.4162447825398054,0.1781279847182426,0.1243333333333333,0.0,True,0.0,1396.0,-0.0600172069744197,-0.0220665046189509,-0.1328294930676892,-0.1825606122299985,-0.1208722097795693,-0.1799080054980402,0.1707200762994754,0.0596666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Random Legal Patch,1,1,Random Legal Patch-1-0,1.0,0.3207076825749761,-0.1328294930676892,8.944568263230245,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.05, 'audit_strictness': 'strict', 'failed_run_retention': 'tag', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2636584532444892,0.0431476012315501,0.3207076825749761,-0.2094671147244491,0.2059874710563048,0.4162447825398054,0.1781279847182426,0.1243333333333333,0.0,True,0.0,1396.0,-0.0600172069744197,-0.0220665046189509,-0.1328294930676892,-0.1825606122299985,-0.1208722097795693,-0.1799080054980402,0.1707200762994754,0.0596666666666666,0,True,0,699,True,2007-05-10,2024-12-30
TASE Typed Harness,1,1,TASE Typed Harness-1-0,8.944568263230245,0.3207076825749761,-0.1328294930676892,8.944568263230245,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2636584532444892,0.0431476012315501,0.3207076825749761,-0.2094671147244491,0.2059874710563048,0.4162447825398054,0.1781279847182426,0.1243333333333333,0.0,True,0.0,1396.0,-0.0600172069744197,-0.0220665046189509,-0.1328294930676892,-0.1825606122299985,-0.1208722097795693,-0.1799080054980402,0.1707200762994754,0.0596666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Lightweight Strategy Evolution,1,1,Lightweight Strategy Evolution-1-33,21.815825159348623,0.6787094155977466,0.0805787378330731,22.315825159348623,True,True,1,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'M', 'momentum_window': 10, 'volatility_penalty': 0.5, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.947572539088022,0.1278677135059367,0.6787094155977466,-0.2505316678133406,0.5103854319973832,0.8518209623947737,0.0532473734479465,0.0371666666666666,0.0,False,1.0,1396.0,0.0062654156881323,0.0022542668501535,0.0805787378330731,-0.195911629424218,0.0115065494415965,0.1129263383090026,0.0524558893657606,0.0183333333333333,0,False,1,699,True,2007-05-10,2024-12-30
SHARP-style Policy Baseline,1,1,SHARP-style Policy Baseline-1-0,8.944568263230245,0.3207076825749761,-0.1328294930676892,8.944568263230245,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2636584532444892,0.0431476012315501,0.3207076825749761,-0.2094671147244491,0.2059874710563048,0.4162447825398054,0.1781279847182426,0.1243333333333333,0.0,True,0.0,1396.0,-0.0600172069744197,-0.0220665046189509,-0.1328294930676892,-0.1825606122299985,-0.1208722097795693,-0.1799080054980402,0.1707200762994754,0.0596666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Equal Weight Buy Hold,1,1,Equal Weight Buy Hold-1-1,,,-0.1086778987163212,-4.0478038641900325,True,True,0,,,,,,,,,,,,,,-0.0525665361056634,-0.0192790305101405,-0.1086778987163212,-0.1825606122299984,-0.1056034501344241,-0.1464959750594676,0.1692894611349547,0.0591666666666666,0,False,1,699,True,2007-05-10,2024-12-30
60/40 Proxy,1,1,60/40 Proxy-1-1,,,-0.1086778987163212,-4.0478038641900325,True,True,0,,,,,,,,,,,,,,-0.0525665361056634,-0.0192790305101405,-0.1086778987163212,-0.1825606122299984,-0.1056034501344241,-0.1464959750594676,0.1692894611349547,0.0591666666666666,0,False,1,699,True,2007-05-10,2024-12-30
MetaHarness Unconstrained,1,2,MetaHarness Unconstrained-1-21,853.2076769048061,22.974421394716003,23.01884192963705,855.0539519764394,False,True,3,"{'missing_policy': 'drop_missing', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'loose', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': True, 'allow_weight_change': False, 'rebalance': 'D', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 2, 'threshold': -999.0, 'policy_risk_rule': 'none'}",6548.098910807616,3.8851838208996954,22.974421394716003,-0.001464974665435,2652.04847057606,281.0975451306839,0.6962750716332377,0.4860000000000001,1.0,False,3.0,1396.0,68.87711590405928,3.622857025441003,23.01884192963705,-0.0013437361928807,2696.1073495193937,256.25683885361093,0.6844062947067239,0.2392,1,False,3,699,True,2007-05-10,2024-12-30
Constrained Safe Search,1,2,Constrained Safe Search-1-0,10.731105188663566,0.3685403822518456,0.0301460103090602,10.731105188663566,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2573369949579391,0.0422036698187342,0.3685403822518456,-0.209467114724448,0.201481124491798,0.4628370383208212,0.1750238777459407,0.1221666666666666,0.0,True,0.0,1396.0,-0.0085732742363342,-0.0030993066762564,0.0301460103090602,-0.1601729948114536,-0.0193497454418254,0.0372999883721464,0.1735813066285169,0.0606666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Random Legal Patch,1,2,Random Legal Patch-1-0,1.0,0.3685403822518456,0.0301460103090602,10.731105188663566,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.05, 'audit_strictness': 'strict', 'failed_run_retention': 'tag', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2573369949579391,0.0422036698187342,0.3685403822518456,-0.209467114724448,0.201481124491798,0.4628370383208212,0.1750238777459407,0.1221666666666666,0.0,True,0.0,1396.0,-0.0085732742363342,-0.0030993066762564,0.0301460103090602,-0.1601729948114536,-0.0193497454418254,0.0372999883721464,0.1735813066285169,0.0606666666666666,0,True,0,699,True,2007-05-10,2024-12-30
TASE Typed Harness,1,2,TASE Typed Harness-1-0,10.731105188663566,0.3685403822518456,0.0301460103090602,10.731105188663566,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2573369949579391,0.0422036698187342,0.3685403822518456,-0.209467114724448,0.201481124491798,0.4628370383208212,0.1750238777459407,0.1221666666666666,0.0,True,0.0,1396.0,-0.0085732742363342,-0.0030993066762564,0.0301460103090602,-0.1601729948114536,-0.0193497454418254,0.0372999883721464,0.1735813066285169,0.0606666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Lightweight Strategy Evolution,1,2,Lightweight Strategy Evolution-1-29,16.911084135329165,0.5473899891392977,0.659695704670625,17.411084135329165,True,True,1,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'M', 'momentum_window': 10, 'volatility_penalty': 0.5, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.4377035949261516,0.0677308819742941,0.5473899891392977,-0.2172909544736565,0.3117059434819019,0.6829509787592607,0.0444126074498567,0.031,0.0,False,1.0,1396.0,0.1874820663803216,0.063908248433945,0.659695704670625,-0.0846698777652196,0.7547932053375073,0.8409987897882367,0.0503576537911301,0.0175999999999999,0,False,1,699,True,2007-05-10,2024-12-30
SHARP-style Policy Baseline,1,2,SHARP-style Policy Baseline-1-0,10.731105188663566,0.3685403822518456,0.0301460103090602,10.731105188663566,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.2573369949579391,0.0422036698187342,0.3685403822518456,-0.209467114724448,0.201481124491798,0.4628370383208212,0.1750238777459407,0.1221666666666666,0.0,True,0.0,1396.0,-0.0085732742363342,-0.0030993066762564,0.0301460103090602,-0.1601729948114536,-0.0193497454418254,0.0372999883721464,0.1735813066285169,0.0606666666666666,0,True,0,699,True,2007-05-10,2024-12-30
Equal Weight Buy Hold,1,2,Equal Weight Buy Hold-1-2,,,0.0235962979759078,-0.553160641888076,True,True,0,,,,,,,,,,,,,,-0.0106266003893763,-0.0038441422418915,0.0235962979759078,-0.1601729948114534,-0.0239999398551339,0.0291942401958688,0.17310443490701,0.0605,0,False,1,699,True,2007-05-10,2024-12-30
60/40 Proxy,1,2,60/40 Proxy-1-2,,,0.0235962979759078,-0.553160641888076,True,True,0,,,,,,,,,,,,,,-0.0106266003893763,-0.0038441422418915,0.0235962979759078,-0.1601729948114534,-0.0239999398551339,0.0291942401958688,0.17310443490701,0.0605,0,False,1,699,True,2007-05-10,2024-12-30
MetaHarness Unconstrained,1,3,MetaHarness Unconstrained-1-21,833.5867782447395,22.44100597449142,24.775274814563005,835.4314095976387,False,True,3,"{'missing_policy': 'drop_missing', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'loose', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': True, 'allow_weight_change': False, 'rebalance': 'D', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 2, 'threshold': -999.0, 'policy_risk_rule': 'none'}",8168.620251972604,4.078185594888382,22.44100597449142,-0.001464974665435,2783.7925741038653,258.29588134336416,0.6946313528990694,0.4852000000000001,1.0,False,3.0,1397.0,43.19890341017148,2.926859932118479,24.775274814563005,-0.0006314628968092,4635.046567118487,383.6245808554842,0.6945558739255013,0.2424,1,False,3,698,True,2007-05-10,2024-12-30
Constrained Safe Search,1,3,Constrained Safe Search-1-0,-0.1689957029731081,0.076673868903183,0.3480669543432456,-0.1689957029731081,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0085673637366832,0.0015400391770667,0.076673868903183,-0.1825606122299987,0.0084357691303455,0.1012366294849334,0.1765688379861608,0.1233333333333333,0.0,True,0.0,1397.0,0.0898031783991368,0.0315346729789578,0.3480669543432456,-0.1719385477652485,0.1834066495781552,0.4122506484760152,0.1685768863419293,0.0588333333333333,0,True,0,698,True,2007-05-10,2024-12-30
Random Legal Patch,1,3,Random Legal Patch-1-0,1.0,0.076673868903183,0.3480669543432456,-0.1689957029731081,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.05, 'audit_strictness': 'strict', 'failed_run_retention': 'tag', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0085673637366832,0.0015400391770667,0.076673868903183,-0.1825606122299987,0.0084357691303455,0.1012366294849334,0.1765688379861608,0.1233333333333333,0.0,True,0.0,1397.0,0.0898031783991368,0.0315346729789578,0.3480669543432456,-0.1719385477652485,0.1834066495781552,0.4122506484760152,0.1685768863419293,0.0588333333333333,0,True,0,698,True,2007-05-10,2024-12-30
TASE Typed Harness,1,3,TASE Typed Harness-1-0,-0.1689957029731081,0.076673868903183,0.3480669543432456,-0.1689957029731081,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0085673637366832,0.0015400391770667,0.076673868903183,-0.1825606122299987,0.0084357691303455,0.1012366294849334,0.1765688379861608,0.1233333333333333,0.0,True,0.0,1397.0,0.0898031783991368,0.0315346729789578,0.3480669543432456,-0.1719385477652485,0.1834066495781552,0.4122506484760152,0.1685768863419293,0.0588333333333333,0,True,0,698,True,2007-05-10,2024-12-30
Lightweight Strategy Evolution,1,3,Lightweight Strategy Evolution-1-5,3.390377505359026,0.1853205019059598,0.1028612307000526,3.890377505359026,True,True,1,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'M', 'momentum_window': 10, 'volatility_penalty': 0.0, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0897212458033105,0.015619894040368,0.1853205019059598,-0.1594947941610238,0.0979335665626701,0.2417887040717382,0.0446671438797423,0.0312,0.0,False,1.0,1397.0,0.0146297784978755,0.0052573194784151,0.1028612307000526,-0.1978844449739307,0.0265676237417636,0.1288381024702853,0.0527220630372492,0.0184,0,False,1,698,True,2007-05-10,2024-12-30
SHARP-style Policy Baseline,1,3,SHARP-style Policy Baseline-1-0,-0.1689957029731081,0.076673868903183,0.3480669543432456,-0.1689957029731081,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0085673637366832,0.0015400391770667,0.076673868903183,-0.1825606122299987,0.0084357691303455,0.1012366294849334,0.1765688379861608,0.1233333333333333,0.0,True,0.0,1397.0,0.0898031783991368,0.0315346729789578,0.3480669543432456,-0.1719385477652485,0.1834066495781552,0.4122506484760152,0.1685768863419293,0.0588333333333333,0,True,0,698,True,2007-05-10,2024-12-30
Equal Weight Buy Hold,1,3,Equal Weight Buy Hold-1-3,,,0.3474319872934512,7.995901363527823,True,True,0,,,,,,,,,,,,,,0.089538781985841,0.0314443142521077,0.3474319872934512,-0.1719385477652492,0.1828811203816795,0.4104974065203379,0.167621776504298,0.0584999999999999,0,False,1,698,True,2007-05-10,2024-12-30
60/40 Proxy,1,3,60/40 Proxy-1-3,,,0.3474319872934512,7.995901363527823,True,True,0,,,,,,,,,,,,,,0.089538781985841,0.0314443142521077,0.3474319872934512,-0.1719385477652492,0.1828811203816795,0.4104974065203379,0.167621776504298,0.0584999999999999,0,False,1,698,True,2007-05-10,2024-12-30
MetaHarness Unconstrained,1,4,MetaHarness Unconstrained-1-21,867.988623191164,23.36162763054918,18.098878042485367,869.828673298537,False,True,3,"{'missing_policy': 'drop_missing', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'retry', 'logging': 'normal', 'cost_accounting': 'loose', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': True, 'allow_weight_change': False, 'rebalance': 'D', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 2, 'threshold': -999.0, 'policy_risk_rule': 'none'}",4228.288064642947,3.509514780948749,23.36162763054918,-0.001464974665435,2395.614657204015,245.76126445458831,0.690050107372942,0.4820000000000001,1.0,False,3.0,1397.0,218.68228717290867,6.005865899126172,18.098878042485367,-0.0031061608655802,1933.533438553657,131.00088294453434,0.7008595988538682,0.2446,1,False,3,698,True,2007-05-10,2024-12-30
Constrained Safe Search,1,4,Constrained Safe Search-1-0,4.662956139527196,0.2059980949786951,1.077565525795697,4.662956139527196,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0983274690548521,0.017062113547047,0.2059980949786951,-0.1825606122299981,0.0934599930326229,0.2676728849892712,0.1725125268432355,0.1205,0.0,True,0.0,1397.0,0.5604808121935589,0.1742819504605168,1.077565525795697,-0.1651455852394008,1.0553230969382057,1.3340558885516882,0.16189111747851,0.0564999999999999,0,True,0,698,True,2007-05-10,2024-12-30
Random Legal Patch,1,4,Random Legal Patch-1-0,1.0,0.2059980949786951,1.077565525795697,4.662956139527196,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'verbose', 'cost_accounting': 'strict', 'execution_accounting': 'settlement_lag', 'risk_floor': 0.05, 'audit_strictness': 'strict', 'failed_run_retention': 'tag', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0983274690548521,0.017062113547047,0.2059980949786951,-0.1825606122299981,0.0934599930326229,0.2676728849892712,0.1725125268432355,0.1205,0.0,True,0.0,1397.0,0.5604808121935589,0.1742819504605168,1.077565525795697,-0.1651455852394008,1.0553230969382057,1.3340558885516882,0.16189111747851,0.0564999999999999,0,True,0,698,True,2007-05-10,2024-12-30
TASE Typed Harness,1,4,TASE Typed Harness-1-0,4.662956139527196,0.2059980949786951,1.077565525795697,4.662956139527196,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'minimal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0983274690548521,0.017062113547047,0.2059980949786951,-0.1825606122299981,0.0934599930326229,0.2676728849892712,0.1725125268432355,0.1205,0.0,True,0.0,1397.0,0.5604808121935589,0.1742819504605168,1.077565525795697,-0.1651455852394008,1.0553230969382057,1.3340558885516882,0.16189111747851,0.0564999999999999,0,True,0,698,True,2007-05-10,2024-12-30
Lightweight Strategy Evolution,1,4,Lightweight Strategy Evolution-1-29,18.965623992348235,0.6021824168258186,0.3567899068538802,19.465623992348235,True,True,1,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': True, 'rebalance': 'M', 'momentum_window': 10, 'volatility_penalty': 0.5, 'top_k': 4, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.3667363237865699,0.0579757189789915,0.6021824168258186,-0.1492872523294715,0.3883500973749673,0.8155136116940408,0.0486757337151037,0.034,0.0,False,1.0,1397.0,0.1363467669447549,0.0472278360443618,0.3567899068538802,-0.2196203947916655,0.2150430340914501,0.4249996450841966,0.0464183381088825,0.0162,0,False,1,698,True,2007-05-10,2024-12-30
SHARP-style Policy Baseline,1,4,SHARP-style Policy Baseline-1-0,4.662956139527196,0.2059980949786951,1.077565525795697,4.662956139527196,True,True,0,"{'missing_policy': 'strict', 'data_sanitizer': 'timestamp_guarded', 'control_flow': 'fail_closed', 'logging': 'normal', 'cost_accounting': 'strict', 'execution_accounting': 'next_close', 'risk_floor': 0.0, 'audit_strictness': 'strict', 'failed_run_retention': 'keep', 'allow_future_features': False, 'allow_weight_change': False, 'rebalance': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.25, 'top_k': 6, 'threshold': -999.0, 'policy_risk_rule': 'none'}",0.0983274690548521,0.017062113547047,0.2059980949786951,-0.1825606122299981,0.0934599930326229,0.2676728849892712,0.1725125268432355,0.1205,0.0,True,0.0,1397.0,0.5604808121935589,0.1742819504605168,1.077565525795697,-0.1651455852394008,1.0553230969382057,1.3340558885516882,0.16189111747851,0.0564999999999999,0,True,0,698,True,2007-05-10,2024-12-30
Equal Weight Buy Hold,1,4,Equal Weight Buy Hold-1-4,,,1.0797865904268182,27.330617692381736,True,True,0,,,,,,,,,,,,,,0.5620183062121633,0.1746995267696454,1.0797865904268182,-0.1651455852394013,1.0578516314341329,1.3360492573151586,0.1599808978032473,0.0558333333333333,0,False,1,698,True,2007-05-10,2024-12-30
60/40 Proxy,1,4,60/40 Proxy-1-4,,,1.0797865904268182,27.330617692381736,True,True,0,,,,,,,,,,,,,,0.5620183062121633,0.1746995267696454,1.0797865904268182,-0.1651455852394013,1.0578516314341329,1.3360492573151586,0.1599808978032473,0.0558333333333333,0,False,1,698,True,2007-05-10,2024-12-30
