arm,seed,split_id,candidate_id,selection_score,is_score,oos_score,valid_for_selection,selection_status,gate_pass,gate_reason,clean_panel_w_star_invariance,policy_specification_frozen,leakage_audit_pass,candidate_values,is_cumulative_return,is_annualized_return,is_sharpe,is_sortino,is_calmar,is_max_drawdown,is_drawdown_duration,is_cvar_95,is_downside_deviation,is_realized_volatility,is_turnover,is_transaction_cost_paid,is_turnover_adjusted_net_return,is_constraint_violation_severity,is_infeasible_optimization_events,is_optimizer_recovery_success_rate,is_failed_rebalance_retention_rate,is_cash_ratio_due_to_infeasibility,is_exposure_drift,is_herfindahl_index,is_diversification_ratio,is_asset_class_cap_violation_severity,is_high_vol_return,is_normal_vol_return,is_stress_recovery_return,is_n_days,oos_cumulative_return,oos_annualized_return,oos_sharpe,oos_sortino,oos_calmar,oos_max_drawdown,oos_drawdown_duration,oos_cvar_95,oos_downside_deviation,oos_realized_volatility,oos_turnover,oos_transaction_cost_paid,oos_turnover_adjusted_net_return,oos_constraint_violation_severity,oos_infeasible_optimization_events,oos_optimizer_recovery_success_rate,oos_failed_rebalance_retention_rate,oos_cash_ratio_due_to_infeasibility,oos_exposure_drift,oos_herfindahl_index,oos_diversification_ratio,oos_asset_class_cap_violation_severity,oos_high_vol_return,oos_normal_vol_return,oos_stress_recovery_return,oos_n_days,chosen
Equal Weight ETF Portfolio,2,2,Equal Weight ETF Portfolio-2-2,,,0.3566053806772057,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3571053806772057,0.116372641586933,1.175612503533818,1.1071864100784437,0.950348405058024,-0.1224526089248583,113.0,-0.0150086440665924,0.1037698706249659,0.0977299834649602,0.0014306151645207,0.0005,0.3566053806772057,0.0009298998569384,0.0,1.0,1.0,0.0,0.0,0.0256410256410256,1.4695382962458905,0.0,0.0006326232262418,0.0004356320407371,0.0004724799264504,699.0,True
Risk Parity Fixed Portfolio,2,2,Risk Parity Fixed Portfolio-2-2,,,0.2174091012762786,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2179091012762786,0.0736567252831581,1.2604867837510672,1.186341298354301,1.0995067985198124,-0.0669906956303653,108.0,-0.008668428604022,0.0613205610441629,0.0577135079421136,0.0014306151645207,0.0004999999999999,0.2174091012762786,0.0553386897518163,0.0,1.0,1.0,2.220446049250313e-16,2.220446049250313e-16,0.0761838219548928,1.616971456822509,0.0,0.0004591181157501,0.0002691070706898,0.000270366138465,699.0,True
60/40 Portfolio,2,2,60/40 Portfolio-2-2,,,0.2855278153057505,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2860278153057505,0.0949301044341217,1.3362768483152914,1.255403438368225,1.4451870032753271,-0.0656870731739042,95.0,-0.0107766893748057,0.0741903544296116,0.0697002467431178,0.0014306151645207,0.0005,0.2855278153057505,0.6909298998569383,0.0,1.0,1.0,0.0,0.0,0.5199999999999999,1.3499286599152795,0.0499999999999999,0.000696150884455,0.0003320996794871,0.0002863179915447,699.0,True
Fixed Safe Portfolio Harness,2,3,Fixed Safe Portfolio Harness-2-0,0.0222164215620373,0.0934028401013962,0.0814470544043694,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.1716271979786212,0.0289841617722386,0.3217730614771015,0.3042012608551372,0.1496685224940976,-0.1936556951939018,505.0,-0.0161619651825173,0.1125859063679433,0.1064376691896691,0.0656588727371227,0.078224357877225,0.0934028401013962,0.0004631265220222,0.0,1.0,1.0,0.0244424365502301,0.0244424365502301,0.0549593638189524,1.517702724601384,0.0,0.0005886394538996,7.485710604605522e-05,0.0002784006691452,1397.0,0.1251125416965754,0.0434781445625158,0.5444458213952021,0.4783816865653871,0.2903950569702285,-0.1497206771221773,444.0,-0.0142107040109424,0.0965180830243882,0.084806387572124,0.0716653149480871,0.043665487292206,0.0814470544043694,0.0009312320916905,0.0,1.0,1.0,0.0287308638721192,0.0287308638721192,0.0612793257995762,1.4458288833158437,0.0,0.0013048858350801,0.0001293304852359,0.0003930507896092,698.0,True
Same-Budget Safe Configuration Search,2,3,Same-Budget Safe Configuration Search-2-0,0.0290328253875756,0.095158044243063,0.1163843716926881,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'strict', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.174747848185794,0.0294780116303736,0.3006511052975046,0.2857873595665596,0.1453700933427447,-0.2027790651607562,441.0,-0.0184928805134648,0.1273593937288887,0.121062933774217,0.0664235110804079,0.079589803942731,0.095158044243063,0.0004495720554221,0.0,1.0,1.0,0.0205917948914497,0.0205917948914497,0.054477341718736,1.3985573875745931,0.0,0.0005835717668698,8.521791395380507e-05,0.0003024321519456,1397.0,0.1603084175612368,0.0551471935364209,0.6253426260962841,0.5507373742078951,0.335590121730877,-0.164329013178301,444.0,-0.0155715843900555,0.1053146751171114,0.0927503183360879,0.0719616571559297,0.0439240458685486,0.1163843716926881,0.0009312320916905,0.0,1.0,1.0,0.0131517945452497,0.0131517945452497,0.0610091927974099,1.414948384434371,0.0,0.0017357231688737,0.0001578223238632,0.0005065902168396,698.0,True
Random Legal Harness Patch,2,3,Random Legal Harness Patch-2-0,1.0,-0.1538173550190978,0.0169796346141798,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'slack_priority', 'missing_policy': 'exclude_asset_this_rebalance', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'strict', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1535923550190978,-0.0296323037339392,-0.5765810486694988,-0.469545610862478,-0.1263227643454952,-0.234576118465032,653.0,-0.0077039636885387,0.0613974538382052,0.0499997442413093,0.0001288475304223,0.000225,-0.1538173550190978,0.0,0.0,1.0,1.0,0.8840372226198998,0.8840372226198998,0.020873299928418,0.7407644977213913,0.0,1.1012341847481838e-05,-0.0001313122913499,-8.374473658784156e-05,1397.0,0.0170696346141798,0.006129378007283,0.1432837033227252,0.13214991398707,0.0670496830863915,-0.0914154657432989,271.0,-0.0078251905381018,0.0565251433421553,0.0521328850214601,0.0002578796561604,8.999999999999999e-05,0.0169796346141798,0.0,0.0,1.0,1.0,0.8200000000000002,0.8200000000000002,0.0323999999999999,1.000062700788673,0.0,0.0008846085511073,-1.1437437200595752e-05,0.0002614931398702,698.0,True
TASE Typed Portfolio Harness Reconstruction,2,3,TASE Typed Portfolio Harness Reconstruction-2-0,0.0358913657552887,0.1118898116877927,0.0802346589942566,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_50', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'risk_parity', 'constraint_repair': 'nearest_feasible', 'missing_policy': 'exclude_asset_this_rebalance', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.1786095979642943,0.0300876557505265,0.3510952971571777,0.3301684547620934,0.1636918284585799,-0.1838067057705315,440.0,-0.0149573372911222,0.1044139101096922,0.0981903763329301,0.0590782884357428,0.0667197862765016,0.1118898116877927,0.0004611547644136,36.0,0.9595959595959596,1.0,0.0284281154054545,0.0284281154054545,0.0531586517229237,1.5696793012817982,0.0,0.000543585261514,8.194773220086326e-05,0.0002831857949631,1397.0,0.1101026832011828,0.0384307208816401,0.618167191534472,0.5409117396885759,0.3218580253381636,-0.1194027113080758,279.0,-0.0106967018842534,0.07356191752407,0.0643685160385179,0.0558516036755601,0.0298680242069262,0.0802346589942566,0.0009312320916905,36.0,0.9595959595959596,1.0,0.0503804575229592,0.0503804575229592,0.0586002739118887,1.6032071004521276,0.0,0.0009407705196101,0.0001202833718732,0.0003442709287996,698.0,True
Unconstrained Portfolio Harness Search,2,3,,,,,False,NO_VALID_CANDIDATE,False,NO_VALID_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
Portfolio Strategy Tuning Baseline,2,3,Portfolio Strategy Tuning Baseline-2-20,0.1657622415116648,0.3717037095350134,0.2629112641911276,False,STRATEGY_SELECTED,False,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,False,False,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': True, 'risk_aversion_lambda': 1.0, 'objective_return_weight': 1.0, 'max_weight': 0.3, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'M', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.3858991164742322,0.0606362752771509,0.5709506081974843,0.5372080579746111,0.3844608790535105,-0.1577176731906484,329.0,-0.0172990965394266,0.1218602859274149,0.1146584776465535,0.0121662920783075,0.0141954069392188,0.3717037095350134,0.0004652642352905,0.0,1.0,1.0,0.0045818796081692,0.0045818796081692,0.0391409907472932,1.469050912962298,0.0,0.0006213485061871,0.0002110215429214,0.0004572385663308,1397.0,0.2706737641911276,0.0903340522946136,1.0155765967495671,0.9025660830056378,0.661280857355638,-0.1366046684851061,349.0,-0.0145252251210868,0.1002437478211966,0.0890889048707502,0.0139684813753581,0.0077625,0.2629112641911276,0.0009312320916905,0.0,1.0,1.0,0.001579674651649,0.001579674651649,0.0436677167515382,1.4150078266282442,0.0,0.0018115281840715,0.0002892446510901,0.0006049039926644,698.0,True
Equal Weight ETF Portfolio,2,3,Equal Weight ETF Portfolio-2-3,,,0.2745279745632251,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2750279745632251,0.0916814791929818,0.9797183776455536,0.8871914162547687,0.6093823958386295,-0.1504498321892121,296.0,-0.0151317282276215,0.1038860163533527,0.0940747709551913,0.0014326647564469,0.0005,0.2745279745632251,0.0009312320916905,0.0,1.0,1.0,0.0,0.0,0.0256410256410256,1.450695832997999,0.0,0.0021292414967986,0.0002810084512499,0.0006876112649469,698.0,True
Risk Parity Fixed Portfolio,2,3,Risk Parity Fixed Portfolio-2-3,,,0.2058753455968044,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2063753455968044,0.0700836631044103,1.247665723560465,1.143113874347472,0.812178056873061,-0.0862910078785397,281.0,-0.0086961584484291,0.0606144555378249,0.0555350874860735,0.0014326647564469,0.0004999999999999,0.2058753455968044,0.0553400219865684,0.0,1.0,1.0,2.220446049250313e-16,2.220446049250313e-16,0.0761838219548928,1.602280301133341,0.0,0.0013641586485539,0.0002226232410133,0.0004605385500381,698.0,True
60/40 Portfolio,2,3,60/40 Portfolio-2-3,,,0.2947225078426811,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2952225078426811,0.0978926133123749,1.304582427529035,1.183595964357918,0.9036266109862734,-0.1083330350414636,132.0,-0.0121681325214535,0.0812168243980849,0.0736848079255609,0.0014326647564469,0.0005,0.2947225078426811,0.6909312320916904,0.0,1.0,1.0,0.0,0.0,0.5199999999999999,1.316500682057548,0.0499999999999999,0.0017170892357899,0.0003172855623973,0.0005787843961351,698.0,True
Fixed Safe Portfolio Harness,2,4,Fixed Safe Portfolio Harness-2-0,0.0212044892201784,0.187113270452125,0.1964554383420355,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.2712196235742785,0.044239198353597,0.4856820549262866,0.4451240663776841,0.2284425372014055,-0.193655695193902,589.0,-0.0157476328530543,0.1083688384696189,0.0993192512652014,0.065000059053488,0.0841063531221534,0.187113270452125,0.0001983988974338,0.0,1.0,1.0,0.0177991780746579,0.0177991780746579,0.0545470769187545,1.4306093116817218,0.0,0.0006527047711443,0.000164510621555,0.0002939993141116,1397.0,0.2396740833160582,0.0806547241182882,0.6514477052313772,0.5625414149665814,0.3914996624235329,-0.206014798630999,280.0,-0.0221986430686181,0.1536762497003756,0.1327032918513428,0.071137113463321,0.0432186449740226,0.1964554383420355,0.0009044632716809,0.0,1.0,1.0,0.0331732818161283,0.0331732818161283,0.063323425480786,1.4745258492971678,0.0,0.0011230464713531,0.0001662174328855,0.0003789857113861,698.0,True
Same-Budget Safe Configuration Search,2,4,Same-Budget Safe Configuration Search-2-0,0.0403402092354727,0.223696086419927,0.2886338282413009,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'strict', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.3091785284714097,0.0497962627478079,0.5195214622585871,0.4795386987554567,0.2455690517575428,-0.2027790651607562,465.0,-0.0162746701848677,0.1126508009294273,0.1039811103406723,0.0657880842098684,0.0854824420514826,0.223696086419927,0.0001983988974338,0.0,1.0,1.0,0.0163297843547954,0.0163297843547954,0.0556187103349834,1.407874575295895,0.0,0.0006946967508252,0.0001863474894166,0.0003193601481226,1397.0,0.3321034326207217,0.1090780860514002,0.7244833073293799,0.6424332350954752,0.4509897379471229,-0.2418637872957306,238.0,-0.0257865855945805,0.1815017051189727,0.160946051365562,0.0714116815423828,0.0434696043794208,0.2886338282413009,0.0008826891429001,0.0,1.0,1.0,0.0122699901262368,0.0122699901262368,0.062897930836506,1.3403095445927953,0.0,0.0015057498597902,0.0002262378122241,0.0005803469452364,698.0,True
Random Legal Harness Patch,2,4,Random Legal Harness Patch-2-0,1.0,-0.1224426008346919,-0.1208258614347146,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'slack_priority', 'missing_policy': 'exclude_asset_this_rebalance', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'strict', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",-0.1222176008346919,-0.0232402547738072,-0.4045740033382485,-0.3784683922382132,-0.0990734049394359,-0.234576118465032,1002.0,-0.0080058838209666,0.0582111727216398,0.054455028668366,0.0001288475304223,0.000225,-0.1224426008346919,0.0,0.0,1.0,1.0,0.8390694345025056,0.8390694345025056,0.028967501789549,0.9111322313269182,0.0,9.994154996465008e-05,-9.83546690086196e-05,-6.805450109273915e-06,1397.0,-0.1207358614347146,-0.0453914323470401,-0.4734254413811771,-0.4109159946469359,-0.164947657481664,-0.2751868867982313,620.0,-0.0148868370187215,0.1032143125983118,0.0895862541721471,0.0002578796561604,8.999999999999999e-05,-0.1208258614347146,0.0,0.0,1.0,1.0,0.8200000000000002,0.8200000000000002,0.0323999999999999,1.000015580370754,0.0,-0.0007515345317778,-3.6076791386399234e-05,-0.0004287157914053,698.0,True
TASE Typed Portfolio Harness Reconstruction,2,4,TASE Typed Portfolio Harness Reconstruction-2-3,0.0403402092354727,0.223696086419927,0.2886338282413009,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'sample_then_diagonal', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'strict', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.3091785284714097,0.0497962627478079,0.5195214622585871,0.4795386987554567,0.2455690517575428,-0.2027790651607562,465.0,-0.0162746701848677,0.1126508009294273,0.1039811103406723,0.0657880842098684,0.0854824420514826,0.223696086419927,0.0001983988974338,0.0,1.0,1.0,0.0163297843547954,0.0163297843547954,0.0556187103349834,1.407874575295895,0.0,0.0006946967508252,0.0001863474894166,0.0003193601481226,1397.0,0.3321034326207217,0.1090780860514002,0.7244833073293799,0.6424332350954752,0.4509897379471229,-0.2418637872957306,238.0,-0.0257865855945805,0.1815017051189727,0.160946051365562,0.0714116815423828,0.0434696043794208,0.2886338282413009,0.0008826891429001,0.0,1.0,1.0,0.0122699901262368,0.0122699901262368,0.062897930836506,1.3403095445927953,0.0,0.0015057498597902,0.0002262378122241,0.0005803469452364,698.0,True
Unconstrained Portfolio Harness Search,2,4,,,,,False,NO_VALID_CANDIDATE,False,NO_VALID_CANDIDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
Portfolio Strategy Tuning Baseline,2,4,Portfolio Strategy Tuning Baseline-2-20,0.1945685630339607,0.586691054514129,0.252334875687166,False,STRATEGY_SELECTED,False,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,False,False,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': True, 'risk_aversion_lambda': 1.0, 'objective_return_weight': 1.0, 'max_weight': 0.3, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'M', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.6026703840762202,0.0888075886548671,0.8839942129812456,0.8122075231328698,0.5630795005929198,-0.1577176731906475,329.0,-0.0156662603262753,0.1112142741441505,0.1021828749704233,0.012608062741355,0.0159793295620912,0.586691054514129,0.0004059611689178,0.0,1.0,1.0,0.0035716636231101,0.0035716636231101,0.0387469029536746,1.4327716695568211,0.0,0.0008481662527452,0.0003298818332636,0.00047096627296,1397.0,0.260097375687166,0.0870488157847308,0.6173293808869948,0.5420571785085726,0.3358665432660027,-0.2591767996248115,177.0,-0.0243455210769992,0.1763247836070082,0.1548251511467353,0.0124641833810888,0.0077625,0.252334875687166,0.0009312320916905,0.0,1.0,1.0,0.0027367737812639,0.0027367737812639,0.0449222761758017,1.2609542290750833,0.0,0.0011410410141626,0.0002065763018829,0.0004571023552076,698.0,True
Equal Weight ETF Portfolio,2,4,Equal Weight ETF Portfolio-2-4,,,0.3175389229597278,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3180389229597278,0.1048361428603656,0.64853932643177,0.5673841975798527,0.3628693014551378,-0.2889088232042874,145.0,-0.0283740471538788,0.2041634027256961,0.1786153648816211,0.0014326647564469,0.0005,0.3175389229597278,0.0009312320916905,0.0,1.0,1.0,0.0,0.0,0.0256410256410256,1.3023066871236455,0.0,0.0012847410348403,0.0002726261762771,0.0005427758009951,698.0,True
Risk Parity Fixed Portfolio,2,4,Risk Parity Fixed Portfolio-2-4,,,0.2611135411129712,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2616135411129712,0.087520845977669,0.8341173299570404,0.7227397077928653,0.4928237007731982,-0.1775905782135809,132.0,-0.016934935930511,0.1241627518533342,0.107583606970327,0.0014326647564469,0.0004999999999999,0.2611135411129712,0.0553400219865684,0.0,1.0,1.0,2.220446049250313e-16,2.220446049250313e-16,0.0761838219548928,1.4090864105185974,0.0,0.0009172347486919,0.0002288838939297,0.0004612870390436,698.0,True
60/40 Portfolio,2,4,60/40 Portfolio-2-4,,,0.3778323865196069,True,PASSIVE,True,PASSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3783323865196069,0.1228226688901397,0.953258773386842,0.8580622542514733,0.64195841043085,-0.1913249626369212,132.0,-0.0207440563448598,0.1450017152016471,0.1305212205644861,0.0014326647564469,0.0005,0.3778323865196069,0.6909312320916904,0.0,1.0,1.0,0.0,0.0,0.5199999999999999,1.244024536085083,0.0499999999999999,0.0012324303736784,0.0003262592507504,0.000678402753141,698.0,True
Fixed Safe Portfolio Harness,2,5,Fixed Safe Portfolio Harness-2-0,0.0012519513901817,0.0632185266161594,0.1499713102064678,True,VALID_SELECTED,True,VALID,True,True,True,"{'covariance_estimator': 'ledoit_wolf_0_20', 'solver': 'projected_closed_form', 'solver_tolerance': 1e-08, 'retry_policy': 'retry_then_fallback', 'fallback_policy': 'previous_weights', 'constraint_repair': 'clip_scale_turnover', 'missing_policy': 'past_only_impute', 'stale_policy': 'stale_asset_to_cash', 'turnover_enforcement': 'scale_trades', 'cost_accounting': 'conservative', 'exposure_monitoring': 'full_audit', 'retain_failed_rebalance': True, 'allow_future_returns': False, 'ignore_infeasible_days': False, 'allow_policy_change': False, 'risk_aversion_lambda': 3.0, 'objective_return_weight': 1.0, 'max_weight': 0.18, 'turnover_cap': 0.35, 'asset_class_cap': 0.55, 'min_cash_buffer': 0.0, 'rebalance_frequency': 'W-FRI', 'momentum_window': 20, 'volatility_penalty': 0.5, 'universe_token': 'fixed'}",0.141003462922721,0.0240797937410466,0.2992655311432953,0.2700991734863798,0.1243433285911688,-0.1936556951939023,589.0,-0.0153436691534719,0.1046718948941001,0.0944705933561472,0.0652669416497043,0.0777849363065615,0.0632185266161594,0.000465245095905,0.0,1.0,1.0,0.016771586993558,0.016771586993558,0.0585307715758988,1.451001571426903,0.0,0.0008824057078901,5.535587690554124e-05,0.0003096668208381,1397.0,0.1977999576989544,0.0673311893587691,0.519302882237919,0.4548417026364032,0.3268269551808678,-0.2060147986309993,105.0,-0.0241905074513622,0.1669391985525165,0.146216999565189,0.070103574477039,0.0478286474924866,0.1499713102064678,0.0009058667406493,0.0,1.0,1.0,0.0236157565950833,0.0236157565950833,0.0604176054939376,1.5967418098238375,0.0,0.0002650809942302,0.000316068962538,-0.0001421501730944,698.0,True
